traffic_volume,temp,rain_1h,snow_1h,clouds_all
1550.0,266.0,0.0,0.0,90.0
719.0,266.01,0.0,0.0,90.0
636.4461593069616,265.4729561976421,0.0,0.0,90.0
568.2732074828853,264.52047646900354,0.0,0.0,90.0
783.8181082896094,264.0340400796729,0.0,0.0,11.050172027913746
903.1518928009268,264.2294215968851,0.0,0.0,9.026872139838902
1240.8686935819394,265.1165270540013,0.0,0.0,79.9457352187708
1841.1428076592726,266.77899833849415,0.0,0.0,62.45950436502344
2944.201637314166,269.01459196156213,0.0,0.0,9.901600823668296
3206.0,269.43,0.0,0.0,1.0
3488.4064394434577,271.81476994926385,0.0,0.0,1.0
3412.2338447251054,271.9583158748538,0.0,0.0,1.0
3359.0,271.93,0.0,0.0,1.0
2956.8612865342116,269.71823707593813,0.0,0.0,1.0
2826.8955455402966,269.2350551695366,0.0,0.0,1.0
2134.0,267.65,0.0,0.0,1.0
1979.7087081962704,267.04671571024835,0.0,0.0,1.0
1419.2918270668538,265.75899954926996,0.0,0.0,1.0
1280.0,265.51,0.0,0.0,1.0
633.0,264.87,0.0,0.0,1.0
642.0489129467949,264.33940464993793,0.0,0.0,1.0
657.5211742975122,263.69345284338806,0.0,0.0,1.0
420.39699827421174,263.31845707865693,0.0,0.0,1.0
639.3558390460583,263.0933898197513,0.0,0.0,1.0
1156.6688959933329,263.2115799093157,0.0,0.0,1.0
1662.0638705346278,263.79375249188115,0.0,0.0,1.0
2483.6291931457226,264.76832737067855,0.0,0.0,1.0
3127.1471894196875,267.5306333594364,0.0,0.0,1.0
4236.0,269.82,0.0,0.0,1.0
4307.563422072389,270.6712280730716,0.0,0.0,1.0
4477.7004048969775,272.3711861885002,0.0,0.0,1.0
4513.0,272.57,0.0,0.0,1.0
4498.0,271.62,0.0,0.0,1.0
4165.679713722586,271.2113691294663,0.0,0.0,1.0
3148.0,269.96,0.0,0.0,1.0
2808.6796718829632,269.545199598895,0.0,0.0,3.7200026301966886
2649.0,269.35,0.0,0.0,5.0
2470.2522388018415,269.19642185885215,0.0,0.0,76.69836068971243
1533.684953246915,269.6687697057047,0.0,0.0,90.0
768.3419374187376,270.0919579971646,0.0,0.0,90.0
652.809548185422,270.2447618860112,0.0,0.0,90.0
659.0,270.24,0.0,0.0,90.0
606.0,270.21,0.0,0.0,90.0
909.2175640037749,270.16907995087666,0.0,0.0,90.0
1347.0,270.11,0.0,0.0,90.0
2302.0326414674882,270.11839958347815,0.0,0.0,77.40062478275081
2528.194475778697,270.1508589855811,0.0,0.0,75.82657997092326
3286.0,270.68,0.0,0.0,90.0
3513.4344385099735,270.8157817543343,0.0,0.0,90.0
4184.564917793536,270.97399234259916,0.0,0.0,90.0
4369.0,270.98,0.0,0.0,90.0
4052.0,271.12,0.0,0.0,90.0
3786.7248151593835,270.80811315477393,0.0,0.0,59.49678107129862
3278.0,270.21,0.0,0.0,1.0
2148.9253491287923,269.0077089041917,0.0,0.0,1.0
1813.0,268.65,0.0,0.0,1.0
1415.0,267.3,0.0,0.0,1.0
1028.6190265806986,266.50172621040105,0.0,0.0,1.0
476.0,265.36,0.0,0.0,1.0
303.3948119918745,263.8099048649756,0.0,0.0,1.0
277.12024289467337,263.4148938984783,0.0,0.0,1.0
1006.426310235646,261.34996068025674,0.0,0.0,1.0
2672.0,260.54,0.0,0.0,1.0
4642.050823727276,260.10603775561253,0.0,0.0,1.0
6164.622989635473,259.3152262490607,0.0,0.0,81.20433914181913
5552.900258270301,259.19072546561307,0.0,0.0,9.388558458855499
4448.2746761157405,261.88403086380583,0.0,0.0,50.921251780284166
4152.632459700577,264.658369065222,0.0,0.0,1.0
4558.557780583781,267.79737944049646,0.0,0.0,1.0
4667.0,268.44,0.0,0.0,1.0
5618.0,268.68,0.0,0.0,1.0
5784.682468468633,268.0899057438122,0.0,0.0,35.1028498705938
6053.0,267.14,0.0,0.0,90.0
3461.08944749616,266.0127322853354,0.0,0.0,21.55874589536303
2819.1243092341965,265.7430325979029,0.0,0.0,6.356688535507828
1902.0,265.93,0.0,0.0,90.0
1677.8053540018261,266.0742187781275,0.0,0.0,90.0
806.410097887695,266.2276338943271,0.0,0.0,90.0
489.0,266.21,0.0,0.0,90.0
348.16760254104025,266.67416198729484,0.0,0.0,90.0
309.0,266.87,0.0,0.0,90.0
1469.3296925415814,267.629594763057,0.0,0.0,90.0
2692.0,268.43,0.0,0.0,90.0
5447.340942921313,268.1401547989038,0.0,0.0,44.7116873287095
6437.292347166587,267.8312622369484,0.0,0.0,35.51690896395398
5461.997557517415,267.8303041694257,0.0,0.0,1.0
4478.995095131668,268.94006863274535,0.0,0.0,40.43039247799493
4540.482852674484,270.822543859869,0.0,0.0,20.12528495463002
4671.0,271.28,0.0,0.0,1.0
4784.07317852629,271.84109400520174,0.0,0.0,33.819054244738965
5664.361594166859,271.76064864835763,0.0,0.0,1.0
6487.0,271.52,0.0,0.0,1.0
4779.950701163939,270.4711939200182,0.0,0.0,1.0
4306.0,270.18,0.0,0.0,1.0
2492.0,269.28,0.0,0.0,90.0
2062.216640816456,269.4056913597612,0.0,0.0,90.0
1432.0,269.59,0.0,0.0,90.0
1054.8778154929655,270.1228900433252,0.0,0.0,90.0
751.5909686489338,270.7005355476585,0.0,0.0,90.0
524.8703476490838,270.75036321554745,0.0,0.0,90.0
447.56921994876035,270.7355510778229,0.0,0.0,90.0
819.0189520914598,270.1050108758109,0.0,0.0,32.44795726289489
2512.465737685404,269.37940425022657,0.0,0.0,1.0
5821.201082989678,269.53650065102926,0.0,0.0,1.0
6288.695461328511,269.69301545144805,0.0,0.0,1.0
5104.0,269.84,0.0,0.0,1.0
4741.367194354613,271.0713278102138,0.0,0.0,1.0
4568.0,271.66,0.0,0.0,1.0
4715.602889801296,272.6159255235412,0.021845907633284867,0.0,90.0
5103.735968402312,273.26143672120503,0.1768610461844986,0.0,90.0
5623.0,273.41,0.0,0.0,90.0
5937.6815138001475,273.3046378860044,0.0,0.0,90.0
6071.0,273.26,0.0,0.0,90.0
2815.0,272.65,0.0,0.0,90.0
2581.8033908983325,272.59312277826785,0.0,0.07899614129460275,90.0
2077.0,272.47,0.0,0.25,90.0
1243.4240294510976,272.41206248684284,0.0,0.0689452713838179,90.0
926.0,272.39,0.0,0.0,90.0
527.0265088397991,272.53340989549787,0.0,0.0,75.0
320.31720638732554,272.50676746007923,0.0,0.0,63.26277794454924
427.5952338610304,272.5130633411816,0.0,0.0,66.93665881842833
937.2683222737833,272.49,0.0,0.0,90.0
2745.164825151751,272.5372505628947,0.0,0.0,90.0
6270.0,272.59,0.0,0.0,90.0
5768.2407153044205,272.6215571877167,0.0,0.0,90.0
4839.0,272.68,0.0,0.0,90.0
4595.69527231501,273.18625517872346,0.0,0.0,90.0
4517.0,273.35,0.0,0.0,90.0
4856.451517131696,273.74,0.0,0.05040490090710477,90.0
5126.2424228373775,273.7617097347346,0.0,0.02170973473461572,90.0
5811.0,273.8,0.0,0.06,90.0
6290.753528216227,273.7540905714626,0.0,0.1135609999603443,90.0
6438.0,273.74,0.0,0.13,90.0
3099.0,273.68,0.0,0.0,90.0
3029.2749939952464,273.6283518474039,0.0,0.0,90.0
2910.0,273.54,0.0,0.0,90.0
1623.8739602779242,273.5245880642334,0.0,0.07705967883295842,90.0
1241.0,273.52,0.0,0.1,90.0
581.834792484276,273.3379867489736,0.0,0.07887796589862318,77.57426807708498
374.6189811679148,273.2576871697601,0.0,0.13653075464018258,90.0
401.0,273.22,0.0,0.08,90.0
720.5704821090344,273.065618124585,0.0,0.018247249834003013,90.0
2497.9417738746806,273.07830052334435,0.0,0.0,90.0
5960.0,272.91,0.0,0.0,90.0
5511.070199963278,272.9359496994241,0.0,0.0,90.0
4749.0,272.98,0.0,0.0,90.0
4502.125126397991,273.5414288402787,0.0,0.0,90.0
4864.575498295009,273.9132834914456,0.0,0.0,90.0
4888.006460608976,273.89998564309116,0.0,0.041696576893407666,90.0
5157.7145631673175,273.7524993606313,0.0,0.20615325596735262,90.0
5548.0,273.67,0.0,0.13,90.0
5878.749733901748,272.82407326121904,0.0,0.030927499061688193,90.0
5982.0,272.56,0.0,0.0,90.0
3233.0,271.33,0.0,0.0,90.0
2974.2571928859265,270.91003230757275,0.0,0.0,90.0
2506.0,270.15,0.0,0.0,90.0
1761.0657884669317,269.0160779642994,0.0,0.0,90.0
1514.0,268.64,0.0,0.0,90.0
1046.4060709905252,266.2157089310154,0.0,0.0,90.0
618.1292728569906,264.40513776680206,0.0,0.0,90.0
368.4257126909066,262.33929314682297,0.0,0.0,90.0
273.0,261.09,0.0,0.0,90.0
810.7824292495279,259.8224365619075,0.0,0.0,90.0
982.7830176912084,259.62351700030564,0.0,0.0,90.0
1885.0,258.9,0.0,0.0,90.0
2937.586728190924,258.9988588622621,0.0,0.0,90.0
3908.0,259.09,0.0,0.0,90.0
4888.938872746953,258.998834677254,0.0,0.0,90.0
4939.672170193188,258.9332518120831,0.0,0.0,90.0
4570.0,258.46,0.0,0.0,90.0
4404.36468270819,257.91285630924625,0.0,0.0,82.53894967154011
4237.0,257.36,0.0,0.0,75.0
3903.4659046081715,256.4463294727298,0.0,0.0,43.95294324810109
3749.163169841279,256.2377550232997,0.0,0.0,36.81632381299991
2491.0,255.2,0.0,0.0,1.0
2340.9830485646476,254.45696933144873,0.0,0.0,1.0
2172.0,253.62,0.0,0.0,1.0
1257.9805290658528,252.18674881083564,0.0,0.0,1.0
1074.4207818481461,251.90843161958296,0.0,0.0,1.0
480.0,251.15,0.0,0.0,1.0
389.14704683639513,250.77254328637343,0.0,0.0,1.0
273.0,250.29,0.0,0.0,1.0
664.9535479287895,249.6216160551109,0.0,0.0,1.0
765.553898450097,249.47530933854364,0.0,0.0,1.0
1721.0,249.22,0.0,0.0,1.0
2147.6710767375275,249.67974010158864,0.0,0.0,1.0
3458.0349645046863,250.83055931750764,0.0,0.0,1.0
3961.5432420688976,252.166310782757,0.0,0.0,1.0
3404.6811956045144,253.0671104048502,0.0,0.0,1.0
3316.8969298439624,254.37272402949196,0.0,0.0,1.0
3601.0,254.82,0.0,0.0,1.0
3400.68112735415,254.72566701288144,0.0,0.0,1.0
3240.0,254.65,0.0,0.0,1.0
2547.259052900963,252.0065230435463,0.0,0.0,1.0
2557.4948783716,251.5783409963447,0.0,0.0,1.5135898033781814
2941.0,249.87,0.0,0.0,5.0
1851.9161292719473,249.36522798126367,0.0,0.0,40.690950819739555
805.0,248.88,0.0,0.0,75.0
518.2087017958543,248.16747503551767,0.0,0.0,9.091440785382645
270.2118610395312,248.24342931343094,0.0,0.0,82.80962449878146
284.0,248.51,0.0,0.0,1.0
535.4563718626431,248.37644258637332,0.0,0.0,1.0
3458.5973489774083,248.35003202319947,0.0,0.0,1.0
4873.0,248.42,0.0,0.0,1.0
5494.0,248.61,0.0,0.0,75.0
5151.124104171825,249.12878234715262,0.0,0.0,67.37084783599101
3921.0,250.99,0.0,0.0,40.0
4048.470137019933,253.50366344964542,0.0,0.0,40.0
4403.208242212638,256.10402747404214,0.0,0.0,9.414849572243071
4477.0,256.35,0.0,0.0,1.0
5540.0,257.75,0.0,0.0,90.0
5459.7452773487685,257.812808043814,0.0,0.0,90.0
5310.0,257.93,0.0,0.0,90.0
3299.425346306047,258.0386797110105,0.0,0.0,90.0
2535.0,258.08,0.0,0.0,90.0
1963.0,258.3,0.0,0.0,40.0
1748.6055042226958,257.82707096519715,0.0,0.0,54.33118287281445
868.7695853555257,256.5126445687457,0.0,0.0,56.84524073171929
484.0,256.36,0.0,0.0,20.0
350.15065259026403,255.673810307583,0.0,0.0,3.9041924000950416
331.0,254.95,0.0,0.0,1.0
448.0175466157739,254.67285317906789,0.0,0.0,1.0
1559.0565134972744,253.52755974014065,0.0,0.0,1.0
4180.321715982411,252.733455534334,0.0,0.0,1.0
5224.32680514584,252.0388554110043,0.0,0.0,1.0
5207.0,251.95,0.0,0.0,1.0
4070.0,252.36,0.0,0.0,1.0
4120.46250440811,253.04842886808416,0.0,0.0,1.0
4436.5013506701025,254.97043718484412,0.0,0.0,1.0
4636.0,255.48,0.0,0.0,1.0
5526.714472898435,256.70673250758466,0.0,0.0,1.0
5669.164430489416,256.82912957357183,0.0,0.0,1.2940040612209032
6062.0,256.44,0.0,0.0,5.0
4695.905225175549,255.48948098191826,0.0,0.0,3.231592524499092
2972.0,254.29,0.0,0.0,1.0
3338.119091163716,253.60150170909478,0.0,0.0,1.0
3424.0,253.44,0.0,0.0,1.0
1049.0,252.72,0.0,0.0,1.0
906.9555957414101,252.51089910033,0.0,0.0,1.0
563.1193697180847,251.7974864078248,0.0,0.0,1.0
486.0,251.51,0.0,0.0,1.0
906.1653438660246,252.61043304345864,0.0,0.0,36.468503053625454
1375.1193131013736,252.89401498205683,0.0,0.0,44.60357095388417
5587.0,254.61,0.0,0.0,90.0
5862.898085923806,254.76987471866448,0.0,0.0,90.0
6191.0,254.96,0.0,0.0,90.0
4574.867181200471,257.5701078536224,0.0,0.0,90.0
4223.0525268634065,258.15009618094393,0.0,0.0,90.0
4639.0,262.14,0.0,0.0,90.0
4831.963618334514,263.42276950824646,0.0,0.0,84.51807902458768
5167.0,265.65,0.0,0.0,75.0
6235.971753446753,266.5887158352255,0.0,0.0,21.151184645977082
6636.0,266.94,0.0,0.0,1.0
4648.0,265.52,0.0,0.0,1.0
4123.188072848088,265.00759369908087,0.0,0.0,1.0
2702.0,263.62,0.0,0.0,1.0
1999.406529473801,263.3679485307529,0.0,0.0,47.62952181070739
1587.0,263.22,0.0,0.0,75.0
1054.458248058213,263.08142036194823,0.0,0.0,1.750762744066492
351.0,264.22,0.0,0.0,40.0
351.0,264.22,0.0,0.0,40.0
606.6005283773563,264.6741662281085,0.0,0.0,58.48350928348651
835.0,265.08,0.0,0.0,75.0
4645.832188048807,265.1420223792521,0.0,0.0,88.29050983974241
