traffic_volume,temp,rain_1h,snow_1h,clouds_all
55.93204479128559,288.7730863242062,0.1065046362852481,0.0,6.861280957730265
265.63796585503223,289.96429882797395,0.09472228952098105,0.0,0.22595865884195332
0.0,290.5101558439556,0.26567606379598185,0.00027030396865805346,0.6543574164631929
870.7054949891015,287.74310417657176,0.02054332602173483,0.0,0.0
3067.6138271824284,288.15055794376656,0.0765646475865003,0.0,3.452063735775546
5475.2781554175845,284.11554434319856,0.14803878389835623,6.627508033788028e-05,6.377329107093832
6631.018137940592,286.08231059437526,0.019961083950836647,0.001116567457358069,80.8722369904306
4498.608630082307,287.22706713559745,0.0,0.0,41.886729076997135
4066.0297717710027,287.04252949521293,0.07820085871362241,1.95732035633921e-05,40.18771122121182
4243.300292388408,288.29447383377465,0.03766397316223213,0.00022666916606373103,38.938818739881405
4544.552649443664,290.0583248376802,0.06834788493307013,0.0012923651045315722,80.93194305961299
4693.4780853278835,289.04540552571217,0.0,0.0009542025092931381,2.1091597420110855
4551.5983715744105,292.76909188767536,0.014078823930936919,0.0,0.0
5122.579787938886,292.81447165105266,0.0,0.0004343797740083034,0.03359974168316038
5474.4000414387665,293.774133394637,0.0,0.0,0.0
6225.290583017637,294.57704493342277,0.06700315337151888,0.0,4.6161528327489805
5653.7514376032495,298.1629332233085,0.0,0.0008666286419810025,0.0
4640.93200317594,293.6043640751583,0.0,0.0014658679746761287,5.547759537444475
3367.42920951145,294.4989804196883,0.0,0.0,1.7152968973469138
3126.5217734452267,294.45688705001436,0.09663475713012946,0.0,0.0
2947.6961431576005,289.45842720888896,0.0,0.000511952245844708,0.9246109163548402
2363.384317550692,289.0700630149425,0.0,0.0,0.0
2522.1890367502147,289.13171411668503,0.0,0.0,0.0
1450.4388838668065,286.7558706489581,0.0,0.000799956650642576,3.3921215835611935
549.2057530456015,285.53205484953116,0.0274424857960806,0.0003302646741208798,0.4607575828133429
788.1974684965787,285.2662091402907,0.03632285984544742,0.00042832572133604994,3.277817028563794
254.1455594658192,286.4385196110848,0.0,0.0,1.7647691484124466
718.3799948482492,282.57645818012327,0.039241999338945247,0.00014926469207578942,0.0
2838.801089296194,284.98736898578613,0.08377863468297318,0.0016791139674446176,0.0
5258.061457207593,284.7404751795425,0.04960827767439828,0.0,0.0
5897.35943922469,286.0966461559826,0.0,0.0,9.411210369515132
5063.720068474231,288.05277665904396,0.0,0.0,2.853273159988743
4320.68162207081,287.9053784211729,0.0,0.0,0.04271882797912496
4461.875731043574,291.5274545200737,0.22007561996436448,0.00036126402149682995,0.0
4738.15691632261,293.64665484101295,0.0,0.0,5.58140765345721
5369.221981640347,295.2611524996203,0.0,0.00012871841086666618,0.0
5193.213236320576,297.7778989636206,0.17483562215492823,0.0,40.03162999077744
5456.992428606435,297.9912630857134,0.0,0.0,42.20752641607398
5892.049206796509,297.64445320263593,0.031727003283405504,0.0,43.72903994615981
5875.837671380229,297.7658395851039,0.0,0.0,0.0
4987.183969757768,297.712198685302,0.029359221978719475,0.0,1.260112157783008
4343.2068051501365,298.34134474398763,0.0,0.0,1.7997107426554462
3554.4918250819487,296.1164998727332,0.041277207260582566,0.0,0.0
2965.5539725733715,297.0156246335007,0.0,0.0,0.0
3241.4904935621857,294.5255205736436,0.0,0.0,3.790804797182672
2594.7095372388176,291.7957125321495,0.0,0.0,3.2438403822336133
1801.9463365534712,288.2651367545126,0.11120830188791768,0.0,0.0
598.3096187384749,289.2339146923679,0.0606367681323179,0.0,0.0
747.3547464326966,289.27266174493656,0.0,0.0008067277795898462,9.159386314853624
640.4116104029064,287.01937203181774,0.0,0.0010774754453537426,0.0
477.1452855301445,287.92695954931696,0.0,0.0,4.868881315874045
526.4909717232445,287.61737160152603,0.0,0.0,0.8732045344797231
812.4064452664957,287.5743562021964,0.015106237498287461,0.0,7.442678283099155
2145.761243331337,286.5432057576532,0.0,0.0,0.0
2416.715748235887,288.0088932554628,0.0,0.0005978854150772202,0.0
2229.902375756284,289.8996458378588,0.056037734780390584,0.0007216050930645499,4.1175049150706595
3489.0188590341395,290.7302180977131,0.0,0.0,2.046313011708766
4101.108318043491,295.219466290777,0.0,0.0,0.0
3790.323297680395,294.54751518207013,0.019534208395768648,0.0,0.0
