traffic_volume,temp,rain_1h,snow_1h,clouds_all
444.0,289.4,0.0,0.0,1.0
348.57855747097784,289.1110721264511,0.05261858236592767,0.0,1.0
559.4334816873572,288.5049992539129,0.19477578533412554,0.0,1.0
1961.809814985767,287.96478873692456,0.0,0.0,1.0
4888.27449958384,287.52635218746195,0.0,0.0,1.0
6196.80320639252,287.5553089255356,0.0,0.0,65.86430244816637
4409.0,288.58,0.0,0.0,40.0
4378.147019535031,288.7297276993153,0.0,0.0,40.0
4351.782806964848,289.3203906193519,0.0,0.0,54.06835838657991
4559.012440356719,290.0689330768514,0.0,0.0,32.301791112838586
4502.422480680956,291.7632952864002,0.0,0.0,1.0
4957.003359677657,293.5048405204791,0.0,0.0,1.0
5682.810958106699,294.8724163727146,0.0,0.0,1.0
6143.2985813238665,295.20561699232906,0.0,0.0,1.0
5352.562065251461,295.38387487578615,0.0,0.0,1.0
4005.7945635959823,294.9758181305914,0.0,0.0,1.0
3244.4242504832955,293.97874589214183,0.0,0.0,1.0
2796.5996115566295,291.25208146545094,0.0,0.0,1.0
2425.8339435246294,289.43370842384985,0.0,0.0,1.0
2314.4363893291716,287.85941024315343,0.0,0.0,1.0
915.7131297442832,286.9152713669133,0.0,0.0,1.0
435.87446268012206,286.30144360450794,0.0,0.0,1.0
358.57188322873077,285.7192594767618,0.0,0.0,1.0
844.8817448383103,285.15698964283433,0.0,0.0,1.0
3230.1944020217343,284.96875729858476,0.0,0.0,1.0
5598.230304257976,285.35969253906893,0.0,0.0,1.0
5416.268233819321,287.95305178892227,0.0,0.0,1.0
4577.756828742688,289.48378944555947,0.0,0.0,1.0
4274.949172896052,293.0257464352743,0.0,0.0,1.0
4846.182297376724,294.9275637418965,0.0,0.0,1.0
5241.118366165533,295.58679864008815,0.0,0.0,10.478938104607465
5367.858658923809,296.7261165219126,0.0,0.0,40.0
5663.667221632269,297.37742410612054,0.0,0.0,40.0
5753.677831818067,297.51347896423266,0.0,0.0,10.156796050743914
5023.232559324886,297.53695885502367,0.0,0.0,1.0
3921.348913488537,296.71249782156076,0.0,0.0,1.0
3372.7259206252274,295.949706760451,0.0,0.0,1.0
2986.216335757569,294.07679909575825,0.0,0.0,1.0
2697.4641690781536,291.6492428076458,0.0,0.0,1.0
1823.3440531554852,290.46390390097486,0.0,0.0,1.0
971.5182783980431,289.22098336063857,0.0,0.0,1.0
590.2392229512309,287.9870524264366,0.0,0.0,1.0
424.0533080608851,287.6110762183138,0.0,0.0,1.0
411.80691943339593,287.11818771382184,0.0,0.0,1.0
800.1982631515567,286.29589400403387,0.0,0.0,1.0
1792.2452113040908,285.9225084031742,0.0,0.0,1.0
2371.6253256226746,287.4464297932492,0.0,0.0,1.0
2661.5407981122007,289.2505756268174,0.0,0.0,1.0
3409.853654287318,292.8762086323376,0.0,0.0,1.0
3891.1041581189033,295.0930191234497,0.0,0.0,1.0
4205.299640483113,296.45488996485767,0.0,0.0,1.0
4368.225986484318,297.5621632406975,0.0,0.0,1.0
4269.672843634569,298.2267284363457,0.0,0.0,1.0
4327.185648745967,298.93181435125405,0.0,0.0,1.0
3976.640045142372,298.92087392584153,0.0,0.0,1.0
3663.455204381197,298.721863792526,0.0,0.0,1.0
3385.031905285272,298.0331968039586,0.0,0.0,1.0
2792.2944698850647,296.6144944778072,0.0,0.0,1.0
2775.8728984944332,294.9127958121022,0.0,0.0,1.0
2808.5423232773,293.30934545844576,0.0,0.0,1.0
1811.1458126330335,292.4401281876869,0.0,0.0,1.0
1102.2844220937905,291.2145390188238,0.0,0.0,1.0
759.0595402801125,290.73733376940015,0.0,0.0,1.0
354.6738944660103,290.49728811633975,0.0,0.0,1.0
435.1464899981286,289.96275199914186,0.0,0.0,1.0
808.9846047779853,289.50017613814595,0.0,0.0,1.0
1179.719227148686,289.62292173047405,0.0,0.0,1.0
1540.6920166297054,291.545784912364,0.0,0.0,1.0
2200.167219761242,293.81491689497096,0.0,0.0,1.0
2772.1446125060675,296.511167791367,0.0,0.0,1.0
3036.085572903687,298.55418260769954,0.0,0.0,1.0
3194.334864102406,299.5075237805481,0.0,0.0,14.469006306250662
3231.280727177333,300.60095578478337,0.0,0.0,40.0
3116.587269139868,301.54164270932137,0.0,0.0,40.0
2834.2836994871764,301.73516212962664,0.0,0.0,70.17568602789062
2808.416172477246,301.6608086238623,0.0,0.0,38.660630977211625
2756.692022250003,300.6789460664035,0.0,0.0,1.0
2612.2928377879402,299.5224273764728,0.0,0.0,1.0
2528.0710832207888,298.3536768761796,0.0,0.0,1.0
2467.386866199786,296.34956443789497,0.0,0.0,1.0
3384.7422526102614,295.10640932897326,0.0,0.0,1.0
1652.0065898164978,294.1228046642686,0.0,0.0,1.0
794.6147917135776,293.2508697230601,0.0,0.0,1.0
525.5530476438911,292.8536094669399,0.12306316260010276,0.0,1.0
311.8101337945508,291.99472309214076,0.12540089196367177,0.0,1.0
412.09087450391894,291.37156507198745,0.0,0.0,1.0
772.1271907873343,291.1064035101636,0.0,0.0,1.0
1136.1868692946896,292.1947685763197,0.0,0.0,4.786652486926613
1690.2462932104875,294.20962209697444,0.0,0.0,40.0
2456.4433543487494,295.8863812275679,0.0,0.0,22.829380089180503
3067.90058904554,297.1655546617554,0.0,0.0,1.0
3748.5165763123123,298.1301187536083,0.0,0.0,1.0
4048.712201192013,300.32444122685877,0.0,0.0,1.0
3988.445130056179,301.64979832175845,0.0,0.0,1.0
3795.730672311421,302.60492969011364,0.0,0.0,1.0
3682.1563150531306,302.79687369893736,0.0,0.0,35.68793763015091
3721.280847669965,302.25118907809855,0.0,0.0,84.60024452018224
3535.5693349596636,301.53137264931036,0.0,0.0,17.800280997658987
3673.6746197683456,300.56530730582824,0.0,0.0,1.0
2882.376661749823,299.8826884136341,0.0,0.0,1.0
1963.7689387640175,298.7558605291752,0.0,0.0,13.660135731615
1022.021702004994,298.4707812501909,0.0,0.0,57.34809024066301
508.33664940980066,296.9266885066869,0.9999849724631389,0.0,84.99984972463139
331.82883854017723,295.34563816849345,6.9193343625956105,0.0,90.0
349.5267355109868,294.8645480417222,23.697605408594058,0.0,90.0
1071.9483915389364,294.2066801087406,11.014031264018827,0.0,90.0
3195.2073679131736,294.05797541038754,10.27661881615396,0.0,90.0
4857.939241489529,293.9122723295033,9.012340048467104,0.0,90.0
4999.786001313881,293.95375729098237,1.4214632751572405,0.0,90.0
4274.54549137554,294.10348853798774,0.3064141618753003,0.0,77.06393275153538
3826.8497974606385,294.21058576418096,0.34180294492313096,0.0,90.0
4076.8129081309157,293.2216999169962,1.9198744542947423,0.0,90.0
4355.811764899414,292.05390950667896,0.7805067889182646,0.0,84.38687786527183
4623.4831021899845,291.2395967404552,0.17300588841274703,0.0,84.26026288679816
5114.715397909137,292.72727961634956,3.2684207206459175,0.0,90.56961894063636
5914.378163598357,294.05247874379836,5.473327998589668,0.0,11.180204044626976
5771.573103548773,294.6721604473994,0.0,0.0,41.959888150152125
3986.9673305685433,294.4223063822677,0.0,0.0,58.2512928611701
2850.0157124270304,293.7978889331088,0.0,0.0,1.0
2555.898117157464,291.9747852169507,0.0,0.0,23.10815898432125
2028.6726523608863,289.800716112435,0.0,0.0,11.253849918414886
1179.7136339491417,288.4411066589103,0.0,0.0,1.0
605.1302230459087,287.3326982426404,0.0,0.0,1.0
365.0300213173581,286.3295808923583,0.0,0.0,1.0
303.03805866857647,285.41942911997137,0.25047573335720585,0.0,1.0
604.7489085161044,284.61816139370075,0.24753359418527338,0.0,1.0
2430.678046732792,284.0091770417108,0.0,0.0,1.0
5340.820197890238,283.8350903598087,0.0,0.0,1.0
5749.901768142093,285.3343942948027,0.0,0.0,1.0
5078.3981830699195,286.5634091060005,0.0,0.0,1.0
4284.886835076684,289.17885440400914,0.0,0.0,1.0
4363.256569175074,290.4508823272424,0.0,0.0,24.650540476913164
4393.957340168808,291.3941626884102,0.0,0.0,9.732114640967154
4475.921868528027,292.3365847752002,0.0,0.0,1.0
5048.855299916152,293.3926677119478,0.0,0.0,70.96386508601967
5703.635990853263,293.83109584115476,0.0,0.0,40.0
6306.207049019807,294.2735695761241,0.0,0.0,40.0
5182.120128653473,294.39514225516245,0.0,0.0,15.671232927798854
3527.3262728380296,294.0009810248826,0.0,0.0,1.0
3016.501851592286,293.03404206672826,0.0,0.0,1.0
2851.179871083519,289.9213233255606,0.0,0.0,1.0
1983.0746095457803,287.57977341869014,0.0,0.0,1.0
979.3932570218858,286.67653449626204,0.0,0.0,1.0
509.9700219109275,285.77282113254466,0.0,0.0,1.0
312.77378732787815,285.33147448028336,0.0,0.0,1.0
350.5387221929604,285.4764575083466,0.0,0.0,1.0
1179.8789619131494,285.01118504432526,0.0,0.0,6.7297211885748425
3825.750215009382,284.9062922133848,0.0,0.0,40.0
5810.828182152269,285.6579640288217,0.0,0.0,40.0
5599.935953669124,288.0380180805694,0.0,0.0,14.501029084212746
4835.365827207693,290.9819257129443,0.0,0.0,1.0
4610.82118282081,292.8282325348358,0.0,0.0,39.669833711220775
4974.943133479263,293.5724454932166,0.0,0.0,45.61137330414738
4847.415211864812,293.9598385377821,0.0,0.0,75.0
5022.892164975264,294.6294656395387,0.0,0.0,57.57792756727383
